"","Pattern_1","Pattern_2","Pattern_3","Pattern_4","Pattern_5","Pattern_6","Pattern_7","Pattern_8","Pattern_9","Pattern_10","Pattern_11"
"MANSC1",0.00322280661202967,0.0947533696889877,0.000464676500996575,0.00280864560045302,0.00314518343657255,0.00576229440048337,0.0112830093130469,0.00513526657596231,0.000181557537871413,0.000278401421383023,0.0126743149012327
"LOH12CR2",0.00279436027631164,0.00213272334076464,0.000262410816503689,0.00254221260547638,0.00278994324617088,0.00226319115608931,0.00073802744736895,0.00290194735862315,0.000194545180420391,9.54325296333991e-05,0.00203603692352772
"BORCS5",0.0082978829741478,0.126967534422874,0.000864970905240625,0.00482558086514473,0.0160613972693682,0.00216719089075923,0.0108055593445897,0.00379877281375229,9.1286412498448e-05,0.000167979349498637,0.0154629126191139
"DUSP16",0.402868330478668,1.08709955215454,0.000134100468130782,0.434983819723129,0.00285711023025215,0.952625870704651,0.186387658119202,0.00228333217091858,0.056700948625803,5.29408498550765e-05,0.0251243766397238
"CREBL2",0.00241531780920923,0.541828036308289,0.0368153750896454,0.61094731092453,0.000555939506739378,1.02196848392487,0.26996061205864,0.00567240035161376,0.000176117173396051,0.000516661442816257,0.10233549028635
"AC008115.4",0.00220840540714562,0.00182533846236765,0.000168376878718846,0.00183873565401882,0.00231609330512583,0.00206218543462455,0.000692560744937509,0.00253782398067415,0.000121150595077779,0.00010771209053928,0.000679152202792466
"GPR19",0.00215243035927415,0.00182369723916054,0.000149750732816756,0.00210960279218853,0.00222438341006637,0.00223734928295016,0.000798695837147534,0.00261024781502783,0.000132853703689761,0.000110847140604164,0.000726028287317604
"CDKN1B",0.00340009364299476,0.144408628344536,0,0.381344020366669,0.00362409302033484,0.00113555218558758,0.208439767360687,0.591373383998871,0.0724890008568764,9.77130766841583e-05,0.273717194795609
"AC008115.3",0.00239907507784665,0.00198614248074591,0.000217122476897202,0.00237961253151298,0.00435317121446133,0.00345871224999428,0.000608249101787806,0.002732346765697,0.000120865610369947,7.95394444139674e-05,0.00219142949208617
"APOLD1",0.00428412156179547,0.0567086972296238,0.00723390886560082,0.00354378181509674,0.018896384164691,0.00515614124014974,0.00251202937215567,0.62340247631073,0.000597367354203016,0.000100244731584098,0.0577208213508129
"DDX47",0.0039186580106616,0.00516690406948328,0.000863488472532481,0.00523275742307305,0.00437446357682347,0.0054621216841042,0.00165092188399285,0.00407079560682178,0.00014861102681607,9.39808523980901e-05,0.0117159262299538
"GPRC5A",0.00181430450174958,0.00329951592721045,0.000165965102496557,0.00237991940230131,0.00371584249660373,0.00462935958057642,0.000574269040953368,0.00364275183528662,8.95193370524794e-05,0.0305899772793055,0.0028748654294759
"GPRC5D-AS1",0.00245900428853929,0.0020446078851819,0.000180145172635093,0.00282863155007362,0.0025411827955395,0.00223327055573463,0.000658895238302648,0.00255990191362798,0.000121901721286122,8.87759233592078e-05,0.00258221616968513
"HEBP1",0.451891630887985,0.942770063877106,0,0.00172907114028931,0.00111953623127192,0.00148178066592664,0.0184094663709402,0.00171005097217858,9.41841135499999e-05,6.34243187960237e-05,0.126748412847519
"FAM234B",0.00297893956303596,0.00287980865687132,0.00038908573333174,0.00238741491921246,0.00337377772666514,0.00250888545997441,0.00137314235325903,0.00269623869098723,0.000181988332769834,0.000127004605019465,0.00190939707681537
"EMP1",0.00122248590923846,0.0527563653886318,0.00130487338174134,0.00223262910731137,0.00160502397920936,1.91224563121796,0.182292893528938,0.51931768655777,0.000185926910489798,0.031391266733408,0.22062560915947
"AC007535.1",0.00288181914947927,0.00246343039907515,0.000161686461069621,0.00219211238436401,0.00213422277010977,0.00240698060952127,0.000617261219304055,0.00329999183304608,0.000150182109791785,9.2695772764273e-05,0.000477648165542632
"ATF7IP",0.00202480214647949,0.0592512562870979,0.000713505840394646,0.430790573358536,1.78780937194824,0.00152216444257647,0.219754919409752,0.626336455345154,0.0448192693293095,0.000208592478884384,0.132098481059074
"PLBD1",0.00241647963412106,0.0691877827048302,0.0140820555388927,0.0026647720951587,0.0174113065004349,0.0023110315669328,0.164568677544594,0.00230666808784008,6.5538173657842e-05,6.6517161030788e-05,0.00841282308101654
"PLBD1-AS1",0.00247161323204637,0.00192429684102535,0.000178474336280487,0.00237030605785549,0.00236497074365616,0.0021099338773638,0.00241698184981942,0.00306187733076513,0.000167348625836894,8.51307704579085e-05,0.000835466024000198
"AC010168.2",0.00241302279755473,0.00266486080363393,0.000340800615958869,0.00293090892955661,0.00288336025550961,0.00235133734531701,0.00215687998570502,0.00443296181038022,0.000174404791323468,0.000124728248920292,0.00159437221009284
"H2AFJ",0.480863034725189,0.726090610027313,0.0648586601018906,0.428262799978256,0.00497835641726851,0.0336115695536137,0.335352391004562,1.64752626419067,0.0459936000406742,4.81367715110537e-05,0.175454720854759
"WBP11",0.507350921630859,0.438131183385849,0.0015461565926671,0.384084343910217,0.00241816742345691,0.941882491111755,0.125222533941269,0.583798229694366,0.0465293452143669,4.55905756098218e-05,0.031734649091959
"SMCO3",0.00349082588218153,0.0050887162797153,0.000465430406620726,0.00438406970351934,0.00372766214422882,0.00532755209133029,0.000776093162130564,0.00556209590286016,0.000196354230865836,0.000100456025393214,0.0249381791800261
"AC007655.2",0.00230020610615611,0.00177469558548182,0.000156295252963901,0.00221473863348365,0.00225986982695758,0.00248565152287483,0.0005918008973822,0.00259192171506584,0.000116267445264384,8.14004815765657e-05,0.000376157637219876
"ART4",0.00124868634156883,0.0734494924545288,0,0.00162595976144075,0.0325359366834164,0.00276996893808246,0.0396136268973351,0.0026484087575227,8.40567590785213e-05,6.62974998704158e-05,0.0814983025193214
"MGP",0.604700028896332,0.524104833602905,0.302058935165405,1.41206443309784,1.51382076740265,0.00217305216938257,0.0521838143467903,3.4404833316803,0.0907897427678108,0.092771090567112,1.80061495304108
"ERP27",0.00240947748534381,0.00226757908239961,0.000295665144221857,0.00309631554409862,0.009832295589149,0.00245116837322712,0.00178955844603479,0.00349830160848796,0.000112571942736395,0.000103404199762736,0.00403748545795679
"ARHGDIB",0.962100207805634,0.22979910671711,0.000139020223286934,0.870993673801422,1.57634115219116,0.751694560050964,0.484154731035233,0.986232578754425,0.0540197789669037,0.0583389177918434,0.444114148616791
"RERG",0.00637502735480666,0.0458305217325687,0.000427423598011956,0.00327984429895878,0.00557649182155728,0.00337620917707682,0.00153999147005379,0.00709242420271039,0.0525308102369308,0.00022156466729939,0.0185757074505091
"PTPRO",0.00265420041978359,0.00169781513977796,0.000309234892483801,0.00373555510304868,0.00588188413530588,0.00236478727310896,0.0100002912804484,0.00228547817096114,8.40749853523448e-05,0.0316415168344975,0.0023997665848583
"EPS8",0.00343213602900505,0.150177597999573,0.00449483375996351,0.436865121126175,0.0029181179124862,0.00347679993137717,0.1481604129076,1.00785553455353,5.87979120609816e-05,0.0307586416602135,0.151174291968346
"STRAP",0.512998402118683,0.159496948122978,0.000173770662513562,0.469355314970016,0.00112918391823769,1.0248441696167,0.0768072381615639,0.658599138259888,2.77114686468849e-05,6.07753318035975e-05,0.105874627828598
"DERA",0.00185401493217796,0.826729893684387,0.000151241780258715,0.00257199187763035,0.000903682492207736,0.00141689158044755,0.00688161514699459,0.00300419563427567,0.000266788760200143,0.000264324364252388,0.00270518730394542
"MGST1",3.53044247627258,4.597984790802,0.0129348961636424,1.50563645362854,0.0157691035419703,4.67648983001709,0.330491572618484,3.97349166870117,0.0713355541229248,0.0316008254885674,0.00934792775660753
"AC007529.1",0.00218610116280615,0.00198366795666516,0.00016035937005654,0.00209746276959777,0.00228562904521823,0.00210973946377635,0.000578756618779153,0.00251769553869963,0.000104685757833067,7.77450477471575e-05,0.000440065166912973
"RERGL",0.00232968269847333,0.00176342984195799,0.00149582873564214,0.00422779936343431,0.00329010398127139,0.00401259725913405,0.0150156430900097,0.0035343486815691,0.000160628071171232,0.000266298215137795,0.00386588857509196
"PIK3C2G",0.756683826446533,0.0724867358803749,0,0.00169504422228783,0.0017041350947693,0.00170777132734656,0.00046232997556217,0.00293249147944152,9.76241935859434e-05,4.81803217553534e-05,0.000265526701696217
"PLEKHA5",0.00132988125551492,0.164292961359024,0.000142468168633059,0.00542554818093777,0.00632902141660452,0.00230414513498545,0.000736225279979408,0.00487560871988535,8.29131531645544e-05,5.11959406139795e-05,0.156071335077286
"AEBP2",0.00207777367904782,0.0738182663917542,0,0.00253283558413386,0.0126385595649481,0.0015060662990436,0.00980091281235218,0.00221958430483937,0.000218512388528325,0.000389242050005123,0.0833743289113045
"PDE3A",0.00284471618942916,0.00603597424924374,0.0057514039799571,0.00302277342416346,0.00453549763187766,0.00334701454266906,0.0199806950986385,0.00628858339041471,0.000249383301706985,0.000105860235635191,0.00110577396117151
"SLCO1B3",0.494751185178757,0.35282227396965,0,0.41982838511467,0.00197298778221011,0.000903574167750776,0.12767818570137,0.00301021570339799,3.92114307032898e-05,3.38476020260714e-05,0.000215251464396715
"SLCO1B1",1.88453161716461,1.69497442245483,0,0.355660885572433,0.00085657776799053,1.75388705730438,0.108863741159439,1.75167548656464,2.53499983955408e-05,4.62233401776757e-06,0.00109602278098464
"PYROXD1",0.494091302156448,0.0019210345344618,0.000316066667437553,0.00522773992270231,0.0052916300483048,0.00292223715223372,0.0393337197601795,0.0019085940439254,0.000107834741356783,3.2025680411607e-05,0.0283204782754183
"RECQL",0.0102678500115871,0.252954602241516,0.00421371776610613,0.00162926968187094,0.00202823872677982,0.00219198409467936,0.061252549290657,0.00378516945056617,0.000137974246172234,6.58047647448257e-05,0.117031134665012
"GOLT1B",0.525311708450317,0.664938032627106,0,0.0016195117495954,0.00140692235436291,0.00164394197054207,0.0024376071523875,0.00339273433201015,0.0438531264662743,4.37940361734945e-05,0.14120826125145
"GYS2",0.474933445453644,0.84204775094986,0,0.000715342641342431,0.00262953573837876,0.0017485162243247,0,0.00124129536561668,9.7657421065378e-06,0.0289629865437746,0.000229087643674575
"LDHB",0.399135828018188,0.472406566143036,0.0165355168282986,0.436915546655655,1.38808047771454,0.001197689329274,0.297772645950317,1.32463443279266,0.00037964855437167,0.0348187163472176,0.31316077709198
"KCNJ8",0.00254111527465284,0.946731567382812,0.000401457073166966,0.00485526258125901,0.00408208975568414,0.00387218897230923,0.015455350279808,0.00302335293963552,0.000265235110418871,5.29265707882587e-05,0.0212726555764675
"ABCC9",0.489164263010025,0.0816859975457191,0.00012068499927409,0.00326412986032665,0.00156440446153283,0.00701446970924735,0.000698528194334358,0.00269864359870553,9.17041325010359e-05,0.0318117961287498,0.0624786466360092
"CMAS",0.535063326358795,0.598070561885834,0.019660921767354,0.00130727444775403,0.00158914003986865,0.000484773976495489,0.00473790243268013,0.00279345456510782,8.46717957756482e-05,0.000122158395242877,0.117619261145592
"ST8SIA1",0.00583961978554726,0.0480134263634682,0.000828426738735288,0.00524755753576756,0.0138161033391953,0.00585724553093314,0.00140655471477658,0.00799964368343353,0.000278255523880944,0.000182245028554462,0.0184583440423012
"C2CD5",0.46808272600174,0.00135278445668519,0.00739960186183453,0.44976344704628,0.867724299430847,0.00183861877303571,0.00614959094673395,0.00408278964459896,0.000387272419175133,0.000126369224744849,0.0188665930181742
"ETNK1",1.01881349086761,0.686947405338287,0.0158375054597855,1.04898405075073,0.00555854197591543,0.0105565376579762,0.0743352770805359,0.656861901283264,0.00012795212387573,7.46485020499676e-05,0.0897956117987633
"SOX5",0.00397973228245974,0.12052259594202,0.000142890930874273,0.00291809206828475,0.00318563729524612,0.00264394143596292,0.000870772229973227,0.00325555610470474,0.00010646804003045,0.000168821614352055,0.00153816409874707
"BCAT1",0.00561307370662689,0.00339345680549741,0.0364084467291832,0.00164799205958843,0.000829594733659178,0.0026393816806376,0.143617659807205,0.564232647418976,6.0613365349127e-05,6.37483899481595e-05,0
"C12orf77",0.00221598823554814,0.00179444393143058,0.000132546527311206,0.00205916236154735,0.002209581900388,0.00210075988434255,0.0013753913808614,0.00250355247408152,0.000249467557296157,0.000120285272714682,0.00105401547625661
"LRMP",0.00218065455555916,0.00225312309339643,0.000226458359975368,0.00412572780624032,1.16724860668182,0.0032696274574846,0.0387886948883533,0.00574005721136928,0.000305551686324179,0.000336579891154543,0.0996849685907364
"ETFRF1",0.462842881679535,0.653030514717102,0,0.00202464289031923,0.00124932895414531,0.0037434077821672,0.124171331524849,0.00267751840874553,5.79896113777068e-05,0.000104143087810371,0.00593634787946939
"KRAS",0.469962656497955,0.498425006866455,0.000352519535226747,0.00335926515981555,0.92106831073761,0.00201868056319654,0.0646134242415428,0.00222663418389857,0.00018240200006403,8.02065842435695e-05,0.0728616490960121
"AC092794.1",0.00316522899083793,0.00273649697192013,0.000486330653075129,0.00251253531314433,0.00217532110400498,0.00188885617535561,0.000720111711416394,0.00425337813794613,0.000163915101438761,9.54505158006214e-05,0.000618945108726621
"AC092794.2",0.00234064902178943,0.00177468522451818,0.000128096566186287,0.00186675507575274,0.002350605558604,0.00205012317746878,0.00180695147719234,0.00258541526272893,0.00012301592505537,8.47361952764913e-05,0.00062672229250893
"AC087239.1",0.00311950035393238,0.00353223807178438,0.00137676787562668,0.00316652259789407,0.00500178150832653,0.00329566258005798,0.00235358136706054,0.00337155861780047,0.000116572227852885,0.000142859207699075,0.0179641824215651
"RASSF8-AS1",0.00620069075375795,0.156219437718391,0.000616267789155245,0.00357992760837078,0.00152214628178626,0.0131080895662308,0.00137848302256316,0.00453933095559478,0.000238667009398341,0.000194059204659425,0.0397618412971497
"RASSF8",0.00392647832632065,0.554270565509796,0.0173704009503126,0.00586814805865288,0.00393949775025249,0.00173928425647318,0.00392488902434707,0.00250316178426147,0.000310775532852858,0.000147640632349066,0.002073171781376
"BHLHE41",0.459706395864487,0.0299434475600719,0.0209187548607588,0.00248529855161905,0.00119205855298787,0.00109007069841027,0.025567501783371,0.0181044805794954,2.87276561721228e-05,0.000124566053273156,0.110254384577274
"SSPN",0.00162396649830043,0.485179454088211,0.00433386070653796,0.00291133276186883,0.00290172663517296,0.00183441699482501,0.0324142798781395,0.586851239204407,0.000203346309717745,0.000141270997119136,0.0730627477169037
"AC022509.2",0.00223197392188013,0.00173304905183613,0.000167822639923543,0.00178398983553052,0.00229528592899442,0.00244599534198642,0.000592900905758142,0.00233248132281005,0.000123367848573253,8.31289798952639e-05,0.000464863638626412
"AC022509.4",0.00214236974716187,0.0015251497970894,0,0.00192961422726512,0.00238057994283736,0.00209513423033059,0.0045376387424767,0.00233298074454069,0.000178973845322616,7.75824737502262e-05,0.000502938753925264
"ITPR2",0.80377334356308,0.386628210544586,0.0833580046892166,0.00148277217522264,0.00221940479241312,0.907392263412476,0.113492198288441,0.57334303855896,4.13344532717019e-05,0.000126868675579317,0.0785955488681793
"INTS13",0.00238153035752475,0.00615192018449306,0.000714976980816573,0.00233274628408253,0.00161709566600621,0.00295157078653574,0.00400660745799541,0.00387570750899613,0.000172973464941606,8.38882479001768e-05,0.0745827928185463
"FGFR1OP2",0.00253081251867115,0.00322965974919498,0.030972583219409,0.453131258487701,0.80579149723053,0.909424662590027,0.0202070455998182,0.00164322322234511,0.000266443385044113,6.96950155543163e-05,0.118321590125561
"TM7SF3",1.26676189899445,0.930611848831177,0,0.00128015934024006,0.00215806299820542,1.44781374931335,0.0229257401078939,0.535464942455292,0.0537711717188358,6.89503358444199e-05,0.180637642741203
"MED21",0.00133722729515284,0.00213921908289194,0.000129754524095915,0.42162612080574,0.00140943913720548,0.0021766209974885,0.00132881023455411,0.00252587953582406,4.98400077049155e-05,4.14628666476347e-05,0.0931583791971207
"AC092747.4",0.00250714179128408,0.471612960100174,0.00326730194501579,0.371581196784973,0.00100208120420575,0.00122493458911777,0.00125934812240303,0.00265728984959424,0.000238221531617455,0.000368088047252968,0.00573859130963683
"STK38L",0.00339115224778652,0.000895830278750509,0.00104755337815732,0.414959490299225,0.00272660772316158,0.002555878367275,0.035760410130024,0.00474122259765863,0.000119562180771027,0.0300143342465162,0.17499703168869
"ARNTL2",0.00287870550528169,0.00165252899751067,0.00533021287992597,0.00246687908656895,0.00395435374230146,0.00376440235413611,0.133465990424156,0.00255708675831556,8.64488247316331e-05,6.89832595526241e-05,0.00521696032956243
"SMCO2",0.00171159754972905,0.000994389993138611,0,0.00146444677375257,0.00130193331278861,0.895318269729614,0.000480134360259399,0.0018744645640254,0.000120380303997081,6.58704448142089e-05,0.000233192695304751
"PPFIBP1",0.725465834140778,0.50672310590744,0.018661804497242,0.00302729336544871,0.00131586741190404,0.0020185939501971,0.0652265399694443,0.00763659598305821,0.000144456440466456,8.53919773362577e-05,0.0481723137199879
"AC009509.4",0.00227798265404999,0.00180960772559047,0.000162714743055403,0.00198532384820282,0.00232953298836946,0.00214774301275611,0.000717739574611187,0.00271846354007721,0.000114708789624274,7.60505135986023e-05,0.000546490948181599
"MRPS35",0.00567346392199397,0.2623590528965,0,0.0011620920849964,0.00151527591515332,0.912312567234039,0.0670347884297371,1.03613197803497,0.000102499921922572,0.0297781713306904,0.056075032800436
"KLHL42",0.00250974996015429,0.00262882327660918,0.0261568017303944,0.00642049126327038,0.00623506540432572,0.989115834236145,0.00790030881762505,0.00748707773163915,0.000516064465045929,0.000260053260717541,0.113448694348335
"PTHLH",0.00263621122576296,0.00213050260208547,0.000170575804077089,0.00180707289837301,0.00278841867111623,0.00221224571578205,0.000573311932384968,0.00250151311047375,0.000101924713817425,7.71843988331966e-05,0.00130944652482867
"CCDC91",0.934150874614716,0.00081952300388366,0.0303469114005566,0.0022396775893867,0.00183858571108431,0.00143671198748052,0.0178184825927019,0.600837886333466,0.000112178619019687,6.47834094706923e-05,0.11695821583271
"AC022364.1",0.00242298212833703,0.00196411460638046,0.000183033451321535,0.00218766601756215,0.00269730645231903,0.00214618886820972,0.00096846028463915,0.00333933462388813,0.000169520717463456,0.000126371654914692,0.000907364650629461
"AC022079.2",0.00295697548426688,0.0121064363047481,0.000134348287247121,0.0021958549041301,0.00296980538405478,0.0042096609249711,0.000575882848352194,0.00329685001634061,0.00011521163105499,7.20929456292652e-05,0.000448729319032282
"FAR2",0.00287464773282409,0.0026215051766485,0.000225794894504361,0.00199286686256528,0.00177380559034646,0.00530777731910348,0.00139631715137511,0.00208763033151627,0.000103479069366585,7.45270517654717e-05,0.0326103828847408
"AC012150.2",0.00260810600593686,0.00246191257610917,0.000231211830396205,0.00256831874139607,0.00243649678304791,0.00227864622138441,0.00097614579135552,0.00330010079778731,0.000118411931907758,0.000128731306176633,0.00051229860400781
"AC009318.4",0.00443336786702275,0.00540300412103534,0.000615753931924701,0.00371774006634951,0.00348126469179988,0.00283884699456394,0.00124690448865294,0.00374182011000812,0.000276716105872765,0.000175417837454006,0.00243619410321116
"AC009318.1",0.00285709113813937,0.00212831539101899,0.000821588153485209,0.00296896719373763,0.00219465862028301,0.00250893807969987,0.00096280116122216,0.0024202314671129,0.00013478695473168,0.000170209459611215,0.00287099368870258
"AC009318.3",0.00214646896347404,0.00193330261390656,0.000138912422698922,0.00235577020794153,0.00308412220329046,0.00239765830338001,0.00110364856664091,0.00281679932959378,0.000113365342258476,6.83613034198061e-05,0.00055465375771746
"AC009318.2",0.00179756165016443,0.00182161969132721,0,0.00126113765873015,0.0023163293953985,0.00226131128147244,0.127582103013992,0.00205614068545401,6.76785275572911e-05,3.5737033613259e-05,0.000216336818994023
"ERGIC2",0.00230303034186363,0.105705797672272,0.0189578887075186,0.439566105604172,1.04141342639923,0.00229084864258766,0.0105455117300153,0.482031613588333,5.99479681113735e-05,0.0325009413063526,0.144906669855118
"OVCH1-AS1",0.00249908491969109,0.00178427912760526,0.000246843614149839,0.00224414118565619,0.00269041559658945,0.00220850156620145,0.000800269714090973,0.00259748939424753,0.000142214441439137,9.96236412902363e-05,0.00146371684968472
"TMTC1",0.00222661695443094,0.0025907657109201,0.000251181627390906,0.00219198665581644,0.00311394478194416,0.00236994330771267,0.00111329124774784,0.0028452246915549,0.000143048644531518,7.5167088652961e-05,0.000841507280711085
"IPO8",0.00188362330663949,0.173128977417946,0.00952680222690105,0.402239948511124,0.00204363651573658,0.00386837217956781,0.159077063202858,1.49120271205902,0.000128227315144613,3.14356548187789e-05,0.021662900224328
"CAPRIN2",0.00563671952113509,0.0842976048588753,0.00021159095922485,0.00125147320795804,0.00231510261073709,0.880912721157074,0.0152963139116764,0.641483128070831,0.0547561086714268,0.0530585795640945,0.0700679272413254
"AC010198.2",0.00683546019718051,0.00762419681996107,0.00197554798796773,0.00316273490898311,0.0040758210234344,0.00261949561536312,0.00270069157704711,0.00482517760246992,0.000163957331096753,0.000113388101453893,0.00152135477401316
"TSPAN11",0.00165497814305127,0.00174579478334635,0.000272386998403817,0.00260719051584601,0.00371313164941967,0.00292335078120232,0.000433155451901257,0.00244647450745106,7.54889988456853e-05,0.030024316161871,0.0006246991106309
"DDX11",0.00286235776729882,0.00822005979716778,0.0127396853640676,0.458153009414673,0.00126805214677006,0.00263653299771249,0.00281082163564861,0.515934884548187,0.000163496646564454,0.000238467866438441,0.032851979136467
"AC024940.6",0.00201139668934047,0.00208190712146461,0.000123663528938778,0.00258632563054562,0.0047689750790596,0.00233340170234442,0.00480121653527021,0.00230758218094707,0.000200835420400836,8.06306197773665e-05,0.00150596699677408
"SINHCAF",0.00322844088077545,0.0251154694706202,0.000752431922592223,0.00217159045860171,0.00493076769635081,0.00454130815342069,0.00143072800710797,0.00275916908867657,0.000106639607110992,5.66906419408042e-05,0.0367799624800682
"DENND5B",0.434840142726898,0.0754562243819237,0.0105092935264111,0.00814917869865894,0.00323537387885153,0.967187106609344,0.000924623920582235,0.00628656847402453,6.36742042843252e-05,6.42110971966758e-05,0.0921781957149506
"AC068792.1",0.00164061109535396,0.00154150044545531,0,0.395481914281845,0.00237807421945035,0.00184555433224887,0.00035455176839605,0.0019616128411144,5.78295184823219e-05,4.13132911489811e-05,0.000210870653972961
"ETFBKMT",0.00681265396997333,0.0147836869582534,0.000459030037745833,0.00401307782158256,0.00532626966014504,0.00480289524421096,0.00405707536265254,0.00385129754431546,0.000509962381329387,0.000181562820216641,0.00614071171730757
"AMN1",0.00272340490482748,0.00212801084853709,0.000110943270556163,0.00264833495020866,0.00258305808529258,0.00251863594166934,0.0203639175742865,0.00378047791309655,0.000100622288300656,0.00014603698218707,0.00554480217397213
"AC023157.3",0.00370329897850752,0.00477406149730086,0.000985570251941681,0.00347778620198369,0.00319572724401951,0.00217640423215926,0.00108461955096573,0.00387919647619128,0.000152157444972545,0.000106107327155769,0.00049020885489881
"LINC02422",0.00281690573319793,0.00225156638771296,0.000436404952779412,0.00284702307544649,0.00246524135582149,0.00218798313289881,0.00139155413489789,0.00362492492422462,0.000151408909005113,0.00011056267976528,0.00136759295128286
"RESF1",0.479908227920532,0.261747926473618,0.0502207390964031,0.00444243056699634,1.71685814857483,0.00292470538988709,0.0827177464962006,0.00400856463238597,0.000345590204233304,3.6980116419727e-05,0.151809856295586
"AC016957.2",0.00205745873972774,0.00165571575053036,0.000193561689229682,0.00345005886629224,0.0125273847952485,0.00279200775548816,0.0135330455377698,0.00310632959008217,7.07547878846526e-05,0.03150874376297,0.0348067320883274
"BICD1",0.00927739031612873,0.0114452308043838,0.00938065443187952,0.00292261387221515,0.00472202803939581,0.00182214344386011,0.00382051570340991,0.00797182414680719,0.000139234136440791,0.000207353950827383,0.0653998851776123
"AC026356.2",0.00523827224969864,0.00505944387987256,0.00246901554055512,0.00482935179024935,0.00243457756005228,0.00262758089229465,0.00290275551378727,0.00430556200444698,0.000437195965787396,0.000156103560584597,0.00204627914354205
"FGD4",0.0131358029320836,0.129703551530838,0.00723123829811811,0.00244932482019067,0.00331934564746916,0.00164186512120068,0.0441712215542793,0.61294037103653,0.000213287101360038,0.000843292975332588,0.00156353367492557
"DNM1L",0.0116294883191586,0.113498352468014,0.0185925718396902,0.4769127368927,0.0895008072257042,0.00540278246626258,0.0190625879913568,0.0193383451551199,0.0502485148608685,0.00024534686235711,0.0803511068224907
"AC084824.5",0.00269348500296474,0.00197073025628924,0.000405140279326588,0.00227057794108987,0.00251613440923393,0.00254166568629444,0.00142740528099239,0.0036384395789355,0.00018610674305819,9.85096849035472e-05,0.00159982196055353
"YARS2",0.00358593254350126,0.058383833616972,0.00345793250016868,0.00306263938546181,0.00208496022969484,0.895919144153595,0.00079974508844316,0.0044606258161366,0.000215022198972292,0.000202325623831712,0.00576180219650269
"AC084824.4",0.0025184522382915,0.00248877704143524,0.000352340954123065,0.00261698546819389,0.00298521504737437,0.00285473326221108,0.00124018220230937,0.00265059596858919,0.000100618533906527,7.69632315495983e-05,0.00166689592879266
"PKP2",0.00210808590054512,0.0461992956697941,0.00191736430861056,0.00371496099978685,0.00268289470113814,0.0013142058160156,0.0010136702330783,0.0111482702195644,0.000147193772136234,0.00013703630247619,0.0594185404479504
"AC087588.2",0.0022302761208266,0.00178841769229621,0.000192087376490235,0.00202334090135992,0.00207708426751196,0.00189317169133574,0.000732359243556857,0.00239370530471206,0.000107548607047647,8.04812807473354e-05,0.000442956457845867
"SYT10",0.00211058813147247,0.00170430389698595,0.000142571952892467,0.00174891599453986,0.00216582254506648,0.00209731608629227,0.000543267640750855,0.00256356853060424,0.000105468214314897,6.91322929924354e-05,0.000380041659809649
"ALG10",0.489982485771179,0.00112512859050184,0,0.00152878917288035,0.00139965023845434,0.00132982328068465,0.000508227443788201,0.00205660983920097,0.000114018155727535,7.67593810451217e-05,0.000266637594904751
"ALG10B",0.00262795318849385,0.0598374903202057,0.000877402722835541,0.00277733663097024,0.00705472240224481,0.00379314599558711,0.00501124514266849,0.00349997100420296,0.000119249918498099,0.000139876094181091,0.00620917836204171
"CPNE8",0.00279373535886407,0.00649901432916522,0.000248093798290938,0.00311408541165292,0.00351346842944622,1.02351522445679,0.137075364589691,0.473458349704742,0.000439686962636188,0.00029495291528292,0.030538035556674
"CPNE8-AS1",0.00281536928378046,0.00634624250233173,0.000126189843285829,0.00233556563034654,0.00208713230676949,0.00383169087581336,0.00195822166278958,0.0028069568797946,0.000100950557680335,7.89147670730017e-05,0.000524869246874005
"KIF21A",0.0036437688395381,0.151444897055626,0.00911223422735929,0.00210643303580582,0.00515692494809628,1.04299509525299,0.0433386228978634,0.00942280422896147,0.000108015432488173,0.000437784619862214,0.114863142371178
"ABCD2",0.00306658912450075,0.00225973431952298,0.00181155651807785,0.00315901543945074,0.00236790115013719,0.00216648471541703,0.00339650828391314,0.0031498484313488,0.000193343104911037,9.98487739707343e-05,0.00309425662271678
"SLC2A13",0.543129682540894,0.112948000431061,0.000353788724169135,0.00398240610957146,0.00374547066166997,0.00461843190714717,0.00110129953827709,0.00279225315898657,7.00331220286898e-05,9.2712500190828e-05,0.000741291732992977
"AC079630.1",0.00314119877293706,0.00237576710060239,0.000194144668057561,0.00269103329628706,0.00327398045919836,0.00236461311578751,0.00157235912047327,0.00291465828195214,0.000208371406188235,0.000192285267985426,0.00203933799639344
"LRRK2",0.00280698668211699,0.0547954104840755,0.0185428522527218,0.00261595123447478,0.00228061224333942,0.00339138484559953,0.0288275554776192,0.00171010731719434,0.000202703900868073,8.91837407834828e-05,0.0090413661673665
"CNTN1",0.00299137551337481,0.00328919617459178,0.000220783913391642,0.00252128625288606,0.00270336517132819,0.00247869244776666,0.0012035210384056,0.00272603239864111,0.000278991705272347,0.000142653967486694,0.00103403348475695
"PDZRN4",0.00239718635566533,0.00250996719114482,0.000186578414286487,0.00187957333400846,0.00209342408925295,0.0020307213999331,0.000570721225813031,0.00267021544277668,0.000113049180072267,7.2019720391836e-05,0.000412352179409936
"AC090630.1",0.00262687285430729,0.00172812212258577,0.000191630140761845,0.00228397059254348,0.00264632329344749,0.00219640065915883,0.000574098667129874,0.00263786106370389,0.000111916655441746,7.75839944253676e-05,0.000455366011010483
